problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation entryway)
(PickupObject keys)
(GotoLocation couch)
(PutObject keys couch)
"
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation keyrack)
(PickupObject keys)
(GotoLocation couch)
(PutObject keys couch)
"
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation table)
(PickupObject keys)
(GotoLocation couch)
(PutObject keys couch)
"
train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123359_988104,put the keys on the couch.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o KeyChainType) 
                (receptacleType ?r SofaType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject keychain)
(GotoLocation sofa)
(PutObject keychain sofa)","(GotoLocation frontdoor)
(PickupObject keys)
(GotoLocation couch)
(PutObject keys couch)
"
train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-20/trial_T20190907_222429_992578,put the sponge on the shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o DishSpongeType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject dishsponge)
(GotoLocation sinkbasin)
(CleanObject dishsponge)
(GotoLocation shelf)
(PutObject dishsponge shelf)","(GotoLocation sink)
(PickupObject sponge)
(GotoLocation shelf)
(PutObject sponge shelf)
"
train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-20/trial_T20190907_222429_992578,put the sponge on the shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o DishSpongeType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject dishsponge)
(GotoLocation sinkbasin)
(CleanObject dishsponge)
(GotoLocation shelf)
(PutObject dishsponge shelf)","(GotoLocation sink)
(PickupObject sponge)
(GotoLocation shelf)
(PutObject sponge shelf)"
train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-20/trial_T20190907_222429_992578,put the sponge on the shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o DishSpongeType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject dishsponge)
(GotoLocation sinkbasin)
(CleanObject dishsponge)
(GotoLocation shelf)
(PutObject dishsponge shelf)","(GotoLocation sink)
(PickupObject sponge)
(GotoLocation shelf)
(PutObject sponge shelf)
"
train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-20/trial_T20190907_222429_992578,put the sponge on the shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o DishSpongeType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject dishsponge)
(GotoLocation sinkbasin)
(CleanObject dishsponge)
(GotoLocation shelf)
(PutObject dishsponge shelf)","(GotoLocation sink)
(PickupObject sponge)
(GotoLocation shelf)
(PutObject sponge shelf)
"
train/pick_clean_then_place_in_recep-DishSponge-None-Shelf-20/trial_T20190907_222429_992578,put the sponge on the shelf.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o DishSpongeType) 
                (receptacleType ?r ShelfType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject dishsponge)
(GotoLocation sinkbasin)
(CleanObject dishsponge)
(GotoLocation shelf)
(PutObject dishsponge shelf)","(GotoLocation sink)
(PickupObject sponge)
(GotoLocation shelf)
(PutObject sponge shelf)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-19/trial_T20190909_112602_867479,put a chilled piece of sliced apple in a silver bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(PutObject knife diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation fridge)
(PickupObject apple)
(SliceObject apple)
(PutObject apple silverbin)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-19/trial_T20190909_112602_867479,put a chilled piece of sliced apple in a silver bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(PutObject knife diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation fridge)
(PickupObject apple)
(SliceObject apple)
(GotoLocation countertop)
(ChillObject apple)
(GotoLocation silverbin)
(PutObject apple silverbin)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-19/trial_T20190909_112602_867479,put a chilled piece of sliced apple in a silver bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(PutObject knife diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation countertop)
(SliceObject apple)
(GotoLocation silverbin)
(PutObject apple silverbin)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-19/trial_T20190909_112602_867479,put a chilled piece of sliced apple in a silver bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(PutObject knife diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation fridge)
(PickupObject apple)
(GotoLocation countertop)
(SliceObject apple knife)
(GotoLocation silverbin)
(PutObject apple silverbin)
"
train/pick_cool_then_place_in_recep-AppleSliced-None-GarbageCan-19/trial_T20190909_112602_867479,put a chilled piece of sliced apple in a silver bin.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject knife)
(GotoLocation apple)
(SliceObject apple)
(PutObject knife diningtable)
(PickupObject apple)
(GotoLocation fridge)
(CoolObject apple)
(GotoLocation garbagecan)
(PutObject apple garbagecan)","(GotoLocation fridge)
(PickupObject apple)
(SliceObject apple)
(GotoLocation silverbin)
(PutObject apple silverbin)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-202/trial_T20190906_185256_507851,turning a lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-202/trial_T20190906_185256_507851,turning a lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-202/trial_T20190906_185256_507851,turning a lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-202/trial_T20190906_185256_507851,turning a lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation lamp)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-Watch-None-FloorLamp-202/trial_T20190906_185256_507851,turning a lamp on.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o WatchType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation coffeetable)
(PickupObject watch)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation livingroom)
(PickupObject lamp)
(TurnOnObject lamp)
"
train/pick_and_place_simple-AlarmClock-None-Dresser-319/trial_T20190908_002730_200712,move a clock to the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AlarmClockType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject alarmclock)
(GotoLocation dresser)
(PutObject alarmclock dresser)","(GotoLocation wall)
(PickupObject clock)
(GotoLocation dresser)
(PutObject clock dresser)
"
train/pick_and_place_simple-AlarmClock-None-Dresser-319/trial_T20190908_002730_200712,move a clock to the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AlarmClockType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject alarmclock)
(GotoLocation dresser)
(PutObject alarmclock dresser)","(GotoLocation livingroom)
(PickupObject clock)
(GotoLocation bedroom)
(PutObject clock dresser)
"
train/pick_and_place_simple-AlarmClock-None-Dresser-319/trial_T20190908_002730_200712,move a clock to the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AlarmClockType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject alarmclock)
(GotoLocation dresser)
(PutObject alarmclock dresser)","(GotoLocation livingroom)
(PickupObject clock)
(GotoLocation bedroom)
(PutObject clock dresser)
"
train/pick_and_place_simple-AlarmClock-None-Dresser-319/trial_T20190908_002730_200712,move a clock to the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AlarmClockType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject alarmclock)
(GotoLocation dresser)
(PutObject alarmclock dresser)","(GotoLocation livingroom)
(PickupObject clock)
(GotoLocation bedroom)
(PutObject clock dresser)
"
train/pick_and_place_simple-AlarmClock-None-Dresser-319/trial_T20190908_002730_200712,move a clock to the dresser.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AlarmClockType) 
                (receptacleType ?r DresserType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation shelf)
(PickupObject alarmclock)
(GotoLocation dresser)
(PutObject alarmclock dresser)","(GotoLocation wall)
(PickupObject clock)
(GotoLocation dresser)
(PutObject clock dresser)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-24/trial_T20190907_225734_462221,heat a slice of tomato and place it in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation microwave)
(PutObject butterknife microwave)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation garbagecan)
(PutObject tomato garbagecan)","(GotoLocation countertop)
(PickupObject tomato)
(HeatObject tomato)
(GotoLocation trashcan)
(PutObject tomato trashcan)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-24/trial_T20190907_225734_462221,heat a slice of tomato and place it in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation microwave)
(PutObject butterknife microwave)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation garbagecan)
(PutObject tomato garbagecan)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation stove)
(HeatObject tomato stove)
(GotoLocation trashcan)
(PutObject tomato trashcan)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-24/trial_T20190907_225734_462221,heat a slice of tomato and place it in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation microwave)
(PutObject butterknife microwave)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation garbagecan)
(PutObject tomato garbagecan)","(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation stove)
(HeatObject tomato stove)
(GotoLocation trashcan)
(PutObject tomato trashcan)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-24/trial_T20190907_225734_462221,heat a slice of tomato and place it in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation microwave)
(PutObject butterknife microwave)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation garbagecan)
(PutObject tomato garbagecan)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation stove)
(HeatObject tomato stove)
(GotoLocation trashcan)
(PutObject tomato trashcan)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-GarbageCan-24/trial_T20190907_225734_462221,heat a slice of tomato and place it in the trash can.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r GarbageCanType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation diningtable)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation microwave)
(PutObject butterknife microwave)
(GotoLocation diningtable)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation garbagecan)
(PutObject tomato garbagecan)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation stove)
(HeatObject tomato stove)
(GotoLocation trashcan)
(PutObject tomato trashcan)
"
train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190907_103554_499085,put a chilled pan on the stove.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation fridge)
(CoolObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation fridge)
(PickupObject chilledpan)
(PutObject chilledpan stove)
"
train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190907_103554_499085,put a chilled pan on the stove.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation fridge)
(CoolObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation cabinet)
(PickupObject pan)
(GotoLocation fridge)
(PickupObject chilledpan)
(GotoLocation stove)
(PutObject chilledpan stove)
"
train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190907_103554_499085,put a chilled pan on the stove.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation fridge)
(CoolObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation fridge)
(PickupObject pan)
(GotoLocation stove)
(PutObject pan stove)
"
train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190907_103554_499085,put a chilled pan on the stove.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation fridge)
(CoolObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation fridge)
(PickupObject pan)
(GotoLocation stove)
(PutObject pan stove)
"
train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-26/trial_T20190907_103554_499085,put a chilled pan on the stove.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o PanType) 
                (receptacleType ?r StoveBurnerType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation stoveburner)
(PickupObject pan)
(GotoLocation fridge)
(CoolObject pan)
(GotoLocation stoveburner)
(PutObject pan stoveburner)","(GotoLocation fridge)
(PickupObject pan)
(GotoLocation stove)
(PutObject pan stove)
"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151749_236238,put a heated apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple microwave)
(GotoLocation fridge)
(PutObject apple fridge)
"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151749_236238,put a heated apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation countertop)
(GotoLocation oven)
(PickupObject apple)
(HeatObject apple)
(GotoLocation fridge)
(PutObject apple fridge)
"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151749_236238,put a heated apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation sidetable)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation fridge)
(PutObject apple fridge)
"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151749_236238,put a heated apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation oven)
(PickupObject apple)
(GotoLocation fridge)
(BakeObject apple oven)
(PutObject apple fridge)
"
train/pick_heat_then_place_in_recep-Apple-None-Fridge-12/trial_T20190909_151749_236238,put a heated apple in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o AppleType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation microwave)
(HeatObject apple)
(GotoLocation fridge)
(PutObject apple fridge)","(GotoLocation countertop)
(PickupObject apple)
(GotoLocation oven)
(BakeObject apple oven)
(GotoLocation fridge)
(PutObject apple fridge)
"
train/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,place the lettuce by the toaster.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation countertop)
(PutObject lettuce countertop)","(GotoLocation refrigerator)
(PickupObject lettuce)
(GotoLocation countertop)
(PutObject lettuce countertop)
(GotoLocation toaster)
(PutdownObject lettuce toaster)
"
train/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,place the lettuce by the toaster.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation countertop)
(PutObject lettuce countertop)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation toaster)
(PutObject lettuce toaster)
"
train/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,place the lettuce by the toaster.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation countertop)
(PutObject lettuce countertop)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation toaster)
(PutObject lettuce toaster)
"
train/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,place the lettuce by the toaster.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation countertop)
(PutObject lettuce countertop)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation toaster)
(PutObject lettuce toaster)
"
train/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-24/trial_T20190908_015250_257517,place the lettuce by the toaster.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o LettuceType) 
                (receptacleType ?r CounterTopType)
                (inReceptacle ?o ?r)
                (coolable ?o)
                (isCool ?o) 
            )
    )))","(GotoLocation diningtable)
(PickupObject lettuce)
(GotoLocation fridge)
(CoolObject lettuce)
(GotoLocation countertop)
(PutObject lettuce countertop)","(GotoLocation fridge)
(PickupObject lettuce)
(GotoLocation toaster)
(PutObject lettuce toaster)
"
